vin,driver_id,start_timestamp,end_timestamp,daily_rate,region
RLO9W04Q,DRV_4987,1580866900,1595605890,1769.65,North-West
HUN8FITO,DRV_2062,1394511402,1395856832,3551.03,Overseas
QKTM962I,DRV_3731,1044892005,1053485051,3542.43,North-West
Y34XX4TS,DRV_7113,1130735577,1143738190,4427.7,South
RUPVK8R6,DRV_8917,1006979675,1022069304,1914.65,Central
EFUN9H5O,DRV_8143,1100434382,1109633541,4290.23,South-West
E1J7V2A2,DRV_8653,1498264950,1505586557,2706.02,South-East
CMLE1FGU,DRV_3857,1561529382,1561818295,2334.95,North
6D97OIE0,DRV_3285,1463944071,1475459497,452.7,West
,DRV_8124,1365663918,1224339627,4161.03,West
QX495AJG,DRV_4699,1113483260,1119302392,2069.06,South-West
OB2HTZ53,DRV_6141,1297388021,1303347864,1530.0,North
1IRTT73P,DRV_7350,1128719730,1133426615,2673.57,South-East
TTYFQW97,DRV_3948,1306646944,1312582673,1831.08,Overseas
V0DSZRK6,DRV_1735,1597080910,1597873982,4588.13,Overseas
KLCZ0AOC,DRV_5456,1345803492,1346459263,4487.65,Central
A9VGYOSE,DRV_2216,1277514392,,3273.38,South-West
LHRX5M8N,DRV_5227,1595208474,1595369609,1627.48,North
LHPPU1RI,DRV_1636,1647061125,1650778163,4671.44,South-West
LYGWR70I,DRV_5486,1387513547,1395234953,2727.57,Overseas
CO69EKIN,DRV_5848,1086004069,1100789703,1063.91,North
J4V6G41M,DRV_7811,1264612031,1275868607,4439.18,South-East
7BB2MIRT,DRV_8893,1158083576,1173457416,4969.69,South-East
2FHIZSU2,DRV_4298,1225074886,1225737435,304.09,North
YGFQNR69,DRV_1466,1409627504,1421926143,1371.12,North
PU4VLNS8,DRV_6056,1078099999,1081542202,308.45,South
MWTRWXZ1,DRV_8346,1360482825,1373699592,3038.81,North
3KOGUOXT,DRV_2338,1395221897,,1848.3,North-West
AJY5H9WY,DRV_7848,1388665651,1393257199,4019.06,East
WLX04XSB,DRV_5363,1368616209,1379899167,2037.65,South
YQZS5DUP,DRV_3904,1164245482,1176153685,1874.75,South-East
ZY7JRCI4,DRV_2025,1639871418,1650663057,2382.13,East
F4PYZR6Q,DRV_4546,1532431601,1533657076,3268.25,South-West
I4RX4J0Q,DRV_2031,1175891254,1186865021,432.94,North-East
4IM84MCZ,DRV_3335,2022-13-01,1737514883,4039.34,North-West
OO8LOR8W,DRV_1396,1184135467,1198586342,1565.29,South-East
OZEV96CR,DRV_5022,1185562002,1199075364,2402.4,South
QDY4LMCT,DRV_1459,1122007161,1133108868,745.48,South-East
K4563VRB,DRV_0324,1070675673,1076272861,1851.51,Overseas
IJPDBKJ7,DRV_6403,1488654960,1499815336,4068.65,South-East
7W2K7FMX,DRV_8482,979245652,982677387,4548.15,South
OBK3G84U,DRV_9767,1197166289,1200324064,4020.37,South-West
UCDIU9NQ,DRV_3822,1374603246,1385902742,1957.73,West
H0M87ADH,DRV_8804,1186690935,1198409882,4677.99,North-West
53UY8U11,DRV_8025,1078394987,,2422.68,Overseas
ULLP5EP3,DRV_0772,1160843484,1174413472,2535.15,North
WNK9MPEM,DRV_9310,1644600121,1658123503,1793.03,South-East
EO4UB961,DRV_9064,1469255055,1471667699,4132.48,Central
1TFRSA8Z,DRV_8303,1398771974,1412714696,1436.1,Overseas
none,DRV_4843,1675115225,1682075484,1946.6,South
G1YFYC8N,DRV_1070,1073064976,1074800385,2510.49,Overseas
XIK1FKAJ,DRV_6102,1346425678,1361714464,553.55,Overseas
JG2CNJHP,DRV_2165,1062314411,,1214.73,East
85864DN7,DRV_8356,1164971792,1166724880,850.63,Overseas
NSID884V,DRV_3088,1364635878,1380153114,3008.3,East
CK19AD82,DRV_7493,1352078624,1358055124,4524.1,West
QTNNX08X,DRV_7063,1394705281,1402221465,1539.33,South-West
BGDJJZIS,DRV_6075,1177565353,1185980556,1191.55,East
TO2ZLUAB,DRV_8763,1444196769,1452239599,2977.97,North-West
NB9UHLND,DRV_1941,973352668,982507674,2362.79,Overseas
X74ZEMG0,DRV_5845,956366501,968011964,4350.75,Central
28V8V3F4,DRV_5394,1068872630,1074625432,1477.13,East
RAU7BWHZ,DRV_2654,1546485305,1549325579,1224.01,East
36MMDRQ8,DRV_4993,1568655412,1583324248,1179.99,South-West
X0A8NHP8,DRV_6318,980866484,994163232,4145.44,Overseas
NONE,DRV_4650,1169068946,1171833260,1143.8,North-West
4DUAWZOW,DRV_1351,1290241194,1291829332,1591.39,South
JU8OXM9F,DRV_9250,1141560886,1149903172,3145.86,North-East
9C6Y5AKG,DRV_0346,1189995409,1204744413,3200.36,North-East
BU2Y0OY5,DRV_5536,1337186639,1340219128,4926.25,North
EK78I31G,DRV_7588,1508203751,1518759734,529.14,Central
WCAHRFRF,DRV_1842,1394057208,1399152816,762.23,West
L2OBEQUM,DRV_1156,1433712376,1442706614,913.42,West
IRHYF4QT,DRV_0332,1394465092,1403138288,4405.03,West
MHN5O4I4,DRV_3328,1099142309,1100881776,953.4,North
JVF1R3W3,DRV_4625,952133173,966547413,2422.06,North-West
8XTOR6E5,DRV_9944,1457550164,1460142164,2288.04,North-East
ECKSL5D0,DRV_9654,981505971,988873313,2530.23,West
5OXT7SRN,DRV_4717,1474225575,1475615250,1842.84,South-West
US8EHTDC,DRV_5500,1013090226,1017563896,1668.26,South
ZXZ6TC5R,DRV_2539,1430448180,1440743176,2153.77,South-East
79YR1LGE,DRV_8835,1478764673,1487898333,2973.86,Overseas
ZPLN1QVH,DRV_3035,1161059545,1162186905,2076.26,South
V0DSZRK6,DRV_6922,1256649524,,804.88,South-East
SOE6FF95,DRV_2708,1372407719,1385083263,4044.18,North-West
ZC8MBQTU,DRV_0508,1184455981,1194146138,1017.67,North-East
CTJM5O43,DRV_7731,1448159020,1449663062,4879.05,South-West
HPGIVE0G,DRV_1905,1332425339,,4490.31,South-East
QY886LJX,DRV_0543,1499130149,1502520557,2211.63,South-West
J5BNFORP,DRV_3609,1189291541,1189713652,3589.05,North
EWV000PN,DRV_1858,1612301701,1615671630,3916.03,Overseas
O8FC17C3,DRV_0624,1537148310,1550488101,3224.07,Overseas
6W51OB53,DRV_2789,1330066627,1332404991,2813.04,Central
D6Z5BB70,1234,1453788900,1456380900,4513.87,East
R5CPKZK5,DRV_3689,1566320610,1568945284,3456.19,North-East
T6AAR17Q,DRV_6149,1083652484,1086864970,2229.34,North-West
TOC19INR,DRV_7214,1271055144,1281784392,3132.39,North-East
XP2IR5V2,DRV_4929,1391707887,1393864074,4975.56,South
TNOWXZO4,DRV_1448,1135884636,1145271606,2422.73,West
1GZCV9NX,DRV_9377,1034632843,1046211860,2488.97,South
KS02W22E,DRV_9566,1366863852,1367689961,3651.56,South-East
AK7EUCZ5,DRV_8362,1279655733,1282247733,984.22,South
BUHXHPHH,DRV_0244,1244600749,1245888306,1065.68,Central
N86S20KM,DRV_5689,1185160163,1185682748,348.45,South-West
UOT8MMDF,DRV_5428,1525313355,1528755700,3165.96,North-East
1GZCV9NX,DRV_5957,1559754840,1560255169,3836.33,South-East
HVENRXPR,DRV_3299,1259710831,1263558117,2005.99,South-East
PMICQC05,DRV_9132,1644717176,1657067223,4193.05,Central
GDKB2APP,DRV_4758,1123404366,,1348.92,Central
4OE2W4X8,DRV_6490,977456211,,4919.8,North
S6JBVIMZ,DRV_6310,1250834381,1262425319,2219.6,Central
MUOPXSDD,DRV_0806,1016005834,1020051911,1641.24,North
SJ684ZTL,DRV_999,1153940602,1156532602,3426.02,North-East
PWOWPKUT,DRV_9390,1441941461,1445282347,2872.73,West
HBN2F4IO,DRV_1694,1648722253,1654046247,2936.12,South-East
B8OI9F62,DRV_4573,1130949385,1146357264,3736.28,Overseas
OXLCK2OP,DRV_7915,1305876904,1308318976,3889.62,Overseas
IG54LGC1,DRV_9328,1617492061,1631338827,2749.95,East
B7C00F0O,DRV_4208,1588612824,1593135975,3072.71,South-West
WC48OMV9,DRV_2484,1187288104,1201593024,831.72,Overseas
72LEA626,DRV_6467,1317306490,1321111345,1756.14,North-West
JS12QFAW,DRV_5621,1464168584,1475449917,1761.25,South-West
2NU4H6FQ,DRV_9976,1089285036,1103779303,3339.36,North-West
8IP9EFYY,DRV_4770,1142233691,1147469570,2148.18,Central
X32API7O,DRV_1455,1453014831,1463562709,4366.27,South-East
Z368QOLQ,DRV_6585,1339299231,1340956843,3704.18,North
2H3YL76J,DRV_0875,1604272267,1610251376,3916.3,South-East
BMW961MT,DRV_9881,1520247698,1530693049,1905.68,North
Y5G01G4G,DRV_5519,1489543814,1498498273,352.19,West
3MIRB5RQ,DRV_0562,1037237262,1050219472,4508.81,West
7JYP1NQQ,DRV_8851,1613185660,1625743545,3388.2,Overseas
NYPU87H0,DRV_0433,1220549306,1222992869,909.62,East
3KYKG9IA,DRV_7681,1361527421,1368944045,3848.57,North
AZPOO8A8,DRV_2173,1447383027,1453643893,3297.81,South-East
L8XCGMIU,DRV_1465,1532311428,1542852322,2338.3,South
8YJ9AA9P,DRV_3759,1058235483,1066980120,3967.03,East
IHEGYIRC,DRV_5783,1436101060,,1917.84,North-East
925NGKQC,DRV_5241,1158508991,1161100991,1632.87,North-West
36MMDRQ8,DRV_9296,1599080956,1607896269,1109.5,East
XAAD0XH2,DRV_4250,1033137348,1043208690,1617.74,West
ZIKM3MVD,DRV_1462,1136690063,,794.08,South-East
Z17BSV1G,DRV_1273,1422830598,,1953.51,South-West
HCUJLC1L,DRV_6136,1290755399,1299052358,4606.46,Overseas
WLX04XSB,DRV_9949,1176348533,1184880283,1717.33,West
399GNV0K,DRV_5599,1504232622,1508280535,2057.2,South
USWIY7K6,DRV_8301,1326142265,1335421487,3982.38,Overseas
HO28COQ3,DRV_0859,1650564813,1664305333,2474.82,North
45A4520S,DRV_7515,1518022333,1518320909,4921.87,South-West
A3GG11VU,DRV_3554,1208428626,1216297572,2315.4,Central
G0ZV1RBP,DRV_8055,990362994,1004838106,4120.98,North-East
R7WCAN8M,DRV_4990,1189860343,1195538137,2730.43,West
NULL,DRV_6019,1002954856,1005558632,4207.66,South
F4DQWML7,DRV_1602,1480601997,,3360.74,South-West
CP750RI6,DRV_4648,993095402,1001882141,4627.45,South
L0OEXIR4,DRV_4775,1170065378,1173137820,816.75,West
SSSSSSSS,DRV_1691,1639264479,1641856479,110.69,North
KS02W22E,DRV_1725,1354164560,1366813337,1795.71,North
GPYR93DZ,DRV_3688,1623036718,,1976.77,South
JJJJJJJJ,DRV_3180,1522283134,1537158132,1544.66,North-West
9ENGA01Y,DRV_6565,1614840381,1618676743,2590.47,Central
Y4I9O5AS,DRV_3456,1376478087,1378639221,2168.15,South-West
VEVO9ODG,DRV_0411,1500942438,1508752383,4730.65,South
17TZF3GL,DRV_8615,1549187909,1550515818,2531.45,South
S8F093FL,DRV_4591,1119123097,1121490523,1032.56,Central
UX8X4S27,DRV_5498,1103803467,1115534086,3339.88,East
,DRV_8059,1048948740,1612561692,915.32,Overseas
26ZXI9QI,DRV_7411,1517598420,,2680.09,South-West
WKVIL30Z,DRV_0205,1012670319,1027301052,2821.59,West
9ESNF3LP,DRV_0751,1592380123,1594964560,1531.96,East
8U0SVJKJ,DRV_6648,1257548815,1257813960,3384.9,North
EWK3VGD3,DRV_0633,1230605298,1232550125,1764.51,Overseas
84QE8LM1,DRV_3486,1375537493,1390546904,3251.25,West
W03RD0L3,DRV_2031,1290730545,1295797846,2359.31,North-West
  Q0MJKKEG  ,  DRV_7536  , 1745282033 , 1747874033 , 4747.54 ,  North-East  
GZNXCSZZ,DRV_9848,1161146058,1162563776,1393.95,Central
IQ8SYO2H,DRV_9623,1196015204,1197704943,388.67,Overseas
9AZL70QV,DRV_1022,1112835577,1115895458,2587.03,West
EDW3T6U5,DRV_9011,1151497893,1153533853,1011.41,South-West
5U136KSR,DRV_9477,516481081,519073081,3661.19,West
SOR8133H,DRV_3551,1371941035,1386376889,621.1,Central
ZX64YR42,DRV_5845,1218841324,,840.93,South
N0QOHP7J,DRV_8682,1317145354,1319763651,1730.71,North-East
9KYJJZ3F,DRV_5341,1444101106,1447355374,4769.11,West
L5PMRAU5,DRV_0644,1632134145,1636479858,4805.13,North
HO5WLL53,DRV_8904,778387425,780979425,1653.89,South
SYLZTGXN,DRV_8581,1445016414,1456716226,4359.28,East
TLD858A5,DRV_8501,1408938863.965,1411530863.828,841.16,North-West
JS9ED4AY,DRV_5915,1607660313,1609665343,2466.2,South
8FFOYWWA,DRV_3013,1564515617,1565487022,2994.37,South
KFFSAIFA,DRV_9678,1525538420,1534887166,767.13,North-East
WZRCIJCV,DRV_2187,1428099144,1432978236,368.19,East
93Z7YC7J,DRV_2645,1244267449,1253928454,901.07,South
CSY0OQTY,DRV_3257,1353248652,1367974075,391.36,South-West
Z1JPAHRX,DRV_2195,1652776212,1661294835,4574.69,North-East
EB900YEH,DRV_3771,1463580420,1472043987,3381.87,South-East
TJBBQ4OX,DRV_4128,1174097149,,4499.12,South-West
K06GS2C4,DRV_6438,1603579956,1614843770,4948.42,Overseas
00000000,DRV_8671,1576024043,1589529722,4932.93,East
R1,DRV_1181,1188259234,1190851234,4954.09,Overseas
417VF0JQ,DRV_5820,1389991560,1392583560,115.94,South-East
WD06GJ33,DRV_2735,1243579560,1256802181,4767.22,North-East
1DIS5PFI,DRV_6825,1511894661,1512987559,3669.66,North-East
N2OJGFHZ,DRV_5914,1047933601,1048868546,3555.71,South
QT061ATM,DRV_5546,1600764629,1606787886,2366.36,East
E715JG73,DRV_3445,1570802123,1573229284,4117.12,North
0IB3WYZX,DRV_9159,981457227,,1005.82,South-West
16IMMZ6G,DRV_1886,1351167619.334,1353759619.449,2673.24,South-West
2XXDMMNW,DRV_7774,997485054,1005515636,2559.45,Central
CKC3OTUD,DRV_5718,1455968802,1463357146,2931.57,South-East
X8XC31DO,DRV_2191,1271844440,,713.45,North
F4PYZR6Q,DRV_5682,1563296954,1565765049,3154.14,West
06DJIN9R,DRV_6496,1191163295,1193425611,1539.84,North-East
70TDDYBE,DRV_8289,1390344040,1401940394,335.66,North-East
R84ZPB1D,DRV_6602,1322611130,1329509388,4593.71,West
QL7J5FY4,DRV_5558,991247205,993663897,1191.31,Central
,DRV_9478,1113939305,1555504095,4396.88,South-East
WV20K9JX,DRV_9182,1310905036,1325058819,3095.35,South
5JZZDZR2,DRV_6489,1071025193,1076751290,786.56,North-East
YRX7H299,DRV_3776,988551043,998308764,892.43,Central
AWJ4SCKS,DRV_2771,1128945433,1136175946,894.45,South
TTTTTTTT,DRV_8059,1385466328,1389651513,1421.27,West
2NU4H6FQ,DRV_9065,1078545375,1089019660,1426.15,West
CFA09WOK,DRV_0305,1511389129,1514107981,2419.75,North-East
OH7X6I9C,DRV_5859,1519682629,,1349.7,Overseas
R25MDF7F,1234,1353327852,1355919852,2987.0,North
V8YY95B4,DRV_3003,1284381791,1296581360,3739.43,South-West
YAHU8YJ5,DRV_9266,1403500287,1406092287,4467.96,West
YV8B80C3,DRV_5372,1351987096,1357547921,2129.2,Central
LLLLLLLL,DRV_7738,1523163663,1533731383,2870.36,East
IE5JU69T,DRV_6112,1082498273,1089440410,3133.65,West
OX9R00JR,DRV_6224,984973196,990358485,842.21,South
0J1MNYW0,DRV_9173,1540816193,1552114012,4643.11,Overseas
3OXHK7W2,DRV_3024,1052397064,1066385669,3253.99,South
MUAXUFVZ,DRV_8106,1500968968,,1083.71,North-West
JHLXQ71E,DRV_2506,1202919073,,3631.91,Central
U3926TEP,DRV_1890,1105225159,1109300386,3244.37,North
Q1ZUBA3F,DRV_9524,1638638863,1644607854,1353.27,South
8Y62J6GO,DRV_3679,1270178325,1284634160,1369.05,East
DEEU2QJW,DRV_3759,1168962512,1176762753,1188.86,North
5GGA23S8,DRV_6688,1231790533,1233937645,4791.94,South
0AHPO00Z,DRV_4622,1160143743,1160922781,719.4,North
QZ2EHBBS,DRV_4475,1136126472,1146485865,3168.84,South
Y3X7V5WW,DRV_4211,981556970,982955806,3822.39,East
UO4VKNQU,DRV_1174,1112855186,1118991529,1455.14,South-East
HVENRXPR,DRV_5802,994917969,1002056966,2956.93,North
AB,DRV_1783,1171333887,1173925887,749.75,North-West
T6KMWCNE,DRV_8046,1318589643,1328156259,2950.02,North
QDFKT6E6,DRV_3217,1157574018,1170314473,1871.69,South
0N3PI6W3,DRV_3189,1140221994,1148635229,1824.64,South-East
0USXW8M0,DRV_4888,1450777668,1453051712,4486.0,Overseas
NBGGJEWE,DRV_4764,1031359008,1043382527,3628.0,North-West
6N18BEQE,DRV_8106,1556449043,1570205903,323.96,North-East
SRGFG46K,DRV_0523,1512830720,,2475.03,South-East
F1PO9XLC,DRV_4762,1023316478,1038355787,2146.28,West
QT3WVEDN,DRV_7622,1673599604,1683704509,3282.81,West
XPJ2QI80,DRV_3884,1506953749,1509545749,-264.96,South-East
93VP2KBB,DRV_8278,1588283151,1594488157,2021.05,South-East
3DHSUDFL,DRV_8119,1310231257,1314323015,946.68,South
TR094XYL,DRV_3573,1258813620,1266071555,4659.14,South
2X4WB2AI,DRV_1406,983263831,995453511,393.01,East
I79XEG2Y,DRV_5688,1134271736,,3813.18,North-West
DXVL5PVY,DRV_5995,1198863619,1203876053,3149.53,West
WCD8LBB0,DRV_3799,1053290369,1054199962,2463.17,South
32YNVO8M,DRV_8912,1344019136,1345701233,2843.75,South-East
JDFAW1LX,DRV_2528,1228012066,1233834664,3286.15,South
G41RK4MK,DRV_8810,1524860623,1525287467,1665.46,South
PU780HMQ,DRV_1762,1066760579,1075092723,2761.7,South
EXQ4UR7B,DRV_3661,1529087271,1530995528,4241.85,South
UGFHYZ3K,DRV_1606,1107626171,1121919443,852.5,Central
DU684596,DRV_4516,1553903498,1555451808,3683.15,South
CWEL0JX3,DRV_7842,1195491216,1207940726,4158.06,Central
60C5YFN3,DRV_9735,1318206769,,4824.8,Overseas
332MY614,DRV_6016,1293764048,1302454419,3708.64,North-East
08ZVBE5O,DRV_0668,1179938481,1183468771,3923.66,South-West
32A3O98O,DRV_5385,1311032444,1313628656,977.69,North
WRTWTN5H,DRV_1447,1231497751,1232733152,2718.36,South-West
ZLBORIQ8,DRV_2422,1099960591,1105422141,4919.36,Central
UP5LMC31,DRV_5618,1464077766,1472078711,4086.98,Overseas
KSBJARUY,DRV_1343,1184284598,,3577.88,Overseas
4ZNF3ZF5,DRV_4717,1451739787,1463638721,4159.11,South-West
F1XW53ZG,DRV_9025,1233682970,1246854590,2496.9,Central
KYJSDDJG,DRV_2798,1238424549,1253424150,333.97,West
DRD2FXLG,DRV_4172,1086607180,1096499258,3561.88,Overseas
27CH8TIS,DRV_9475,1417860592,1418102664,4387.63,North-East
DRIF3ZON,DRV_1604,998156563,1011993020,4104.6,Central
K60818YV,DRV_2168,1309762386,1324156104,4130.75,Overseas
06M5L1MO,DRV_6304,1338849266,1347608138,4767.81,Overseas
C3FZ47I0,DRV_3171,1044813353,1051371737,1722.55,Overseas
2PHADPK6,DRV_2994,1294439075,1305222884,3127.45,North-West
4RVQCX8M,DRV_6816,1436196653,1445396598,3379.25,Central
JGNQ1G6L,DRV_8996,1408616443,1416064853,2980.62,South
PRLI1VMK,DRV_3527,991559922,1005335392,1818.4,West
RPD5L8F1,DRV_3296,1047361781,1051756903,3095.82,Central
88VO1WNV,DRV_5176,1181731096,1184502017,3569.14,Central
G60OOUCY,DRV_1498,1581203911,1596245462,1181.34,North-West
FL9154F3,DRV_4530,March 2021,1231957207,2769.79,North-East
QGTUMP1L,DRV_6181,1138015746,1148360223,303.73,Overseas
TOJ13TYY,DRV_3919,1530235155,1540967011,521.43,Central
1BH4XY1M,DRV_5993,1405763467,1409219467,550.35,North-East
3VPJUWHH,DRV_2676,1083563929,1087539434,729.88,North-East
74ZKSIJ0,DRV_2220,1276919801,1287413325,3102.32,South-East
EN2ESQP2,DRV_0462,1282578312,1282932076,1740.68,East
VB3J41Y2,DRV_0226,1034949239,,1625.22,South-West
ZNDPHZD4,DRV_7725,1552321736,1562436094,2572.49,East
0FAKABYI,DRV_9669,1032150068,1036483041,813.94,North-East
Q8HFZVGN,DRV_7446,1415181934,1422248452,2597.22,North-East
E2IFR8H6,DRV_4993,988958695,998204078,4480.94,North
ESR9EYYI,DRV_6005,1699759834,1711402885,3499.15,North
RR87IYOJ,DRV_9728,979907465,983286687,1210.7,West
WVVQZSXK,DRV_9659,1359282919,1363262501,2070.59,Central
X269VTUG,DRV_9018,1015835981,1018427981,948.58,South-West
J0RYY4GI,DRV_1271,974991735,983239324,3869.34,West
9SMGP44D,DRV_4173,1016842841,1024102123,397.14,North-East
X0JYD1CS,DRV_0978,1658448742,,1342.55,Central
MYFNCE98,DRV_9073,1576542061,,2382.29,West
NRVJ0UJA,DRV_4944,1128795400,1134394153,1039.83,North-West
V6N0AYPI,DRV_3141,1514382560,1529185621,3711.98,North
9KWGBNU3,DRV_6786,1552664379,1554706928,492.03,Central
PGSK1QIU,DRV_7695,1445706110,1450910868,4722.7,Central
NJ0XTGB5,DRV_4636,1291323221,1303354969,2215.65,Overseas
4UM75W15,DRV_3260,1467297574,1475131163,852.23,East
W6SLA3JZ,DRV_7441,1358942084,1365106993,4420.64,West
NO491GSU,DRV_3255,1460459918,1468035236,4402.13,Central
T9EGVXBC,DRV_2808,980726400,990473831,1763.67,Central
NONE,DRV_6537,1640257897,1645214046,3903.36,North
M9DVNY0F,DRV_1196,1255200635,1264084966,2755.72,East
291LQ9AD,DRV_9214,1219679152,1229530020,4289.19,Overseas
SR7I0SAS,DRIVER_1234,1539128974,1541720974,3393.65,North-West
FMX9IYHO,DRV_9947,1373510116,1382616226,975.94,South-East
PKHEOZY5,DRV_4057,1426880367,1429424386,1282.72,South-East
9QNRBZX0,DRV_5898,1403663813,1409920691,1791.08,South-West
YOC03F12,DRV_7953,983103243,991551557,1884.42,West
88VO1WNV,DRV_7784,1632819413,1645698107,838.07,South-East
EISTG9BM,DRV_0774,1514957130,1524743190,3915.43,North
8NGWQ3D3,DRV_0297,1125708307,1139178900,2432.27,West
FSQGAOVV,DRV_3968,1527744385,1532640720,835.14,East
9KKH4A3Y,DRV_6403,1140290172,,4875.75,South-East
MDMRCM29,DRV_3430,1481778768,1492645730,3469.56,South-East
4A7549MT,DRV_9092,1531732218,1532972479,3211.81,South-East
909NM0LQ,DRV_4727,1516237664,1519693664,4851.47,Central
MUUEL9S3,DRV_1344,1056334053,,1118.45,North
ZL08YG0J,DRV_6995,990530328,997214521,1458.74,South-East
IK6GS0JV,DRV_5580,1555921214,1563984375,2752.6,South
B92HA6EL,DRV_4105,977407756,992123466,4678.82,North-West
AS323DF1,DRV_2344,1396265563,1410902250,3559.43,South
ME5XHCUD,DRV_3850,988972697,1004182857,2251.88,Overseas
PJGFJC5Q,DRV_7870,1488245087,1503133604,2461.73,North-West
8DF2F5NK,DRV_3235,1234239530,1239145829,302.61,South-West
S9DNPS86,DRV_3094,1567166277,1579824639,3029.28,North-East
MU9Q9VCM,DRV_5332,1229844631,1234734508,4440.54,South-East
S2SLR4EH,DRV_1330,1143897334,1146489334,394508.68,Central
S7FX2ILC,DRV_4780,1061883670,1073227091,2065.77,East
93NGM8X2,DRV_7368,1139883963,1152216974,2849.88,South-West
0469KB1Z,DRV_9982,1275601543,1281785732,3957.54,North-East
F9TU8PV2,DRV_8745,1149155046,1150572213,2375.6,South-East
TGCADGHB,DRV_2939,1558525207,1572835146,3592.0,South
HAXPTG7P,DRV_7026,1057730904,1062076442,2856.84,North-East
P6KYW9XA,DRV_8971,1408175765,1413327847,1157.35,North-East
R0IFEJ5V,DRV_0701,1522173558,1525997746,4578.89,South-East
F8PCAFK1,DRV_7377,1664834334,1678412840,2261.3,South-East
I8MRNT7B,DRV_0848,1127418949,1136411620,980.57,South-East
SJXL66YA,DRV_2188,1160097387,1173038580,2287.47,South-West
HAXHF72B,DRV_7998,1017035541,1027284571,1632.36,North-East
8UTM4GVV,DRV_2385,1492223289,1506822701,2790.34,North-East
VZWLSYSA,DRV_0228,1337099047,1347121437,3857.63,North-East
,DRV_3237,1481396641,1074752666,2853.9,East
PN74PF4I,DRV_3875,1523901254,1535154315,1414.69,South-West
S6U9EINB,DRV_7161,1633146797,1642429375,3167.29,South-West
K945Y9KG,DRV_8461,1385984286,,4555.9,South-West
FOPNTIMK,DRV_0464,1159559767,1163649274,1798.87,Central
93QMCWMC,DRV_1985,1040748356,1042596881,590.13,West
HGRYGQGM,DRV_0565,1472695218,1485567539,3103.4,North-West
73XYGGUP,DRV_3809,1596914147,1604337251,2865.37,North
VSSCU5PW,DRV_9392,956782186,960001722,2249.6,West
NULL,DRV_8417,1633418548,1634451729,3223.81,North
HH4HUHM7,DRV_2320,1290898287,1295506592,1900.2,South-East
WI449XCG,DRV_1122,1564003071,1572147495,572.62,North-East
TNVOKEYN,DRV_5539,1157946849,1164189072,1513.33,South-East
R3Y2CO7C,DRV1234,1200168435,1202760435,2440.84,East
8P5D6RVK,DRV_9278,1074699404,1084134581,4441.87,North-West
NHRS6Y7R,DRV_4270,1008517369,1011109369,720.23,South-West
53XKMYES,DRV_2405,1212993345,1225584111,4726.05,North
PYZA54JV,DRV_2518,yesterday,1526272095,4436.44,South-West
RRCBCXFV,DRV_0779,1131848707,1142961806,2737.95,South-East
PJMDECDD,DRV_9855,1319814748,1331643658,4622.22,South-West
PL0KSIR3,DRV_4697,1280558799,1286635676,4338.87,South-East
1TFRSA8Z,DRV_7940,997060449,998410630,2148.51,Central
OQC3XNCH,DRV_1004,1354589632,1356966239,1108.27,North-West
none,DRV_1744,1087744530,1093198596,4710.19,Overseas
AWJ4SCKS,DRV_0434,1546764447,1550519865,2287.77,North-West
TS91AFF0,DRV_4888,1012852340,,4578.55,Central
C8WQUUY5,DRV_9440,1463461209,1470859589,2647.01,Central
5TXW7SYA,DRV_9813,1396940646,1397294775,4709.67,Central
RCUY1AJV,DRV_5502,993937879,1005471094,1360.2,South-West
S96KW0PN,DRV_7731,1276867700,1289852027,1962.87,West
8SUKE8XO,DRV_4949,995890826,998534725,2108.64,Central
N4M7N923,DRV_5384,984444016,991379636,4347.73,North-West
WDERU2PC,DRV_5030,1259254694,1261846694,262027.63,North
