transaction_id,vin,fuel_liters,odometer_reading,timestamp
TXN_0071156,WNGQOHOA,303.11,181675,2020-02-11 01:02:26
TXN_0004355,SWRGKLSW,351.46,25426,2020-01-04 15:44:39
TXN_0083901,7FSVEEGS,266.34,277696,2020-02-28 07:48:59
TXN_0030954,8JN8UH2M,133.46,246755,2020-01-28 15:04:04
TXN_0066727,HE7KY87Q,107.27,285445,1584127438000
TXN_0081887,ZIMRL9QX,40.96,194818,1587210279
TXN_0095807,3VJCDKRK,-49.86,36818,2024-07-12 12:13:19
TXN_0087497,50S56H05,204.23,64640,2020-09-13 17:20:20
TXN_0075664,XVEJQXGM,223.8,158958,2020-04-30 17:33:02
TXN_0069753,X0LPCJ0H,143.47,290766,2020-04-10 08:15:43
TXN_0014123,28Y1L0LA,38.17,238127,2020-01-02 09:53:42
TXN_0005137,7F7NHWIC,186.34,17409,2020-02-21 21:16:00
TXN_0080597,4MB6YCU2,225.85,112366,2020-04-24 23:00:01
TXN_0051757,R9M682LW,371.15,92720,2020-03-19 08:34:23
TXN_9500056,KLRM0AEY,304.62,378250,
TXN_0055925,P03C30Z1,73.56,21212,2020-03-09 11:09:24
TXN_0074338,ZFDSNCZX,395.64,249481,2020-04-30 04:56:12
TXN_0043400,P5YRO1WO,"290,93",128874,2019-12-29 20:53:51
TXN_0018398,RBIRIQTK,282.49,39632,2020-03-04 08:24:22
TXN_0069315,7AGYHCWZ,153.96,51452,2020-04-04 03:09:27
TXN_0055608,GESWT8L6,373.59,162273,2020-05-13 02:50:45
TXN_0091038,6EXRW64N,34.14,20289,2020-04-18 21:50:24
TXN,5O5IB96C,89.02,398303,2024-02-06 19:40:56
TXN_0065786,5M77DNAS,262.2,287063,2020-04-25 13:03:57
TXN_9029932,0HGSC2GL,241.88,420063,2025-02-23 23:53:40
TXN_0009602,UCHM6YP8,375.5,184690,2019-12-31 18:09:52
TXN_0026788,DZII6TUB,181.41,287997,1579181627
TXN_12345678,OZY8DDRN,263.37,76863,2024-01-22 13:50:50
TXN_0037421,X4SPLY7M,271.67,263619,2020-01-18 09:58:34
TXN_0079242,NRE6J0OQ,122.42,123746,2020-06-15 07:20:52
TXN_9061973,CU6MXSCU,128.27,74701,2025-02-07 23:34:33
TXN_0001830,KLCTZKPJ,270.36,140260,2019-12-26 21:44:59
TXN_0076710,PX1PSAI7,31.32,168557,2020-03-25 19:37:31
TXN_0079971,URAEG9QO,48.05,263720,2020-04-02 07:08:28
TXN_0029554,4O4SNYRD,81.64,78252,2020-02-05 00:53:03
TXN_0011425,RZ6Z6K8Z,143.61,219938,2020-01-05 16:26:29
TXN_0062132,NFDFZPTN,248.27,295982,2020-03-14 13:08:41
TXN_0084207,BC0GUYWI,113.33,196514,2020-03-26 23:15:24
TXN_0036995,7CZR7XWQ,195.56,226986,2020-02-22 09:29:31
TXN_0054067,RKHGBAMM,51.26,303565,2020-01-28 03:59:55
TXN_0057130,W46S7PO0,152.1,177865,1584840162000
TXN_0006148,IB9TXHTR,83.24,278357,2019-12-24 19:20:57
TXN_0074895,1TBWP90O,184.35,69446,2020-02-21 13:48:49
TXN_0094136,3WW55FSU,345.12,433893,2020-12-24 11:13:58
TXN_0063316,DMM6OC6I,175.93,252872,2020-02-07 01:42:21
TXN_0021950,9AZL70QV,279.23,79625,2019-12-21 13:03:40
TXN_0035793,GZ3FPXRT,187.24,126753,2020-02-25 03:08:42
TXN_0032456,LD524QBS,375.44,225947,2020-04-13 21:07:54
TXN_0074487,9SU6D143,210.0,146912,2020-07-03 05:11:07
TXN_0031479,YPUA2SJ9,182.43,297248,2020-01-06 08:18:15
TXN_0010234,M73HC9JY,165.32,62647,2020-01-11 12:15:50
TXN_0035916,ZWKT0JE6,325.39,71799,2020-01-29T07:37:37Z
TXN_0017793,5Z66E5CI,130.25,123602,2020-02-09 13:45:10
TXN_0019442,N0GLM2H7,199.23,66340,2020-02-28 16:58:42
TXN_0032549,90QWHAOB,258.89,207561,2020-02-20 02:29:51
TXN_0038299,0CQAK666,294.69,48693,2020-01-21 02:02:46
TXN_0055966,C6P1LLH2,154.68,243446,2020-05-18 02:03:23
TXN_0029843,5QDSS5OI,171.88,59782,2020-02-24 06:04:55
TXN_0071976,HWTGQ0P8,224.63,154416,2020-05-18 15:04:38
TXN_0051052,1FGMYQBR,88.46,71166,2020-02-06 18:07:05
TXN_0061524,LYGWR70I,98.34,241280,2020-03-18 22:33:25
TXN_0001043,ZIO900YS,235.57,239883,2020-01-03 22:54:54
TXN_0084211,YZ28C43L,74.33,179204,2020-03-03 18:20:45
TXN_0036388,2E1JX398,263.68,135612,2020-04-13T19:44:44
TXN_0023683,FRCKQH3E,104.55,294913,2020-02-18 10:50:06
TXN_0073429,HIW4FDF9,144.42,125026,2020-05-03T12:44:39+05:30
TXN_0054205,B95N9GZW,338.34,43302,1590752095
TXN_0094128,ZS107XSA,81.84,315227,2025-12-14 23:46:46
TXN_0062532,7AGYHCWZ,358.07,50329,2020-03-26 16:49:57
TXN_0073497,IR7TG68Q,282.48,110551,2020-03-15 20:07:07
TXN_0031427,ABKN37OK,220.76,265448,2020-03-20 17:59:32
TXN_0007109,4L3NYDVO,126.84,47962,2019-12-28 02:11:32
TXN_0059375,XTU0EFBY,215.51,251711,2020-04-22 11:01:49
TXN_0072160,QT061ATM,127.18,187546,2020-03-01 04:19:28
TXN_0043669,ZPIG5CMH,92.27,43727,2020-02-21 04:11:41
TXN_0093002,,289.64,273676,2022-07-29 16:39:17
TXN_0069644,QDKA5L3N,365.26,90336,2020-02-25 00:55:46
TXN_0073949,ES2RI2B6,394.04,251399,2020-06-05 10:41:43
TXN_0010365,MRIDFNPA,40.54,67350,2020-01-30 08:40:26
TXN_0084750,SCZQWYNV,388.01,121320,2020-06-12 15:14:50
TXN_0014091,W17KF6JZ,256.9,113925,2020-02-25 08:08:24
TXN_0033400,DAIDECTK,70.57,118062,2020-03-08 04:30:59
TXN_0048196,O45KZ6TF,359.22,250012,2020-01-14 05:04:03
TXN_0001781,5JZZDZR2,94.45,281767,2020-01-12T09:31:45
TXN_0035144,GFDK0Q09,"278,58",186880,2020-04-21 22:14:41
TXN_0078293,O6T2TKXZ,213.1,90794,2020-03-18 05:04:53
TXN_0001638,RMPTV4PU,155.3,190715,2019-12-21 04:52:03
TXN_0062589,W23OGQ7Y,56.74,88398,2020-05-29 03:02:39
TXN_0003112,EC41RN9U,358.41,95453,2020-01-21 21:36:29
TXN_0055572,DBQZ69ZT,174.24,253507,2020-05-10 02:08:50
TXN_0054358,UMFXHP9V,"146,3",65256,2020-03-31 04:41:14
TXN_0017554,0N3PI6W3,245.19,225048,2019-12-16 22:48:17
TXN_0086623,6TAMY74W,39.52,168511,2020-07-31 08:45:11
TXN_0079642,KC9JKPFI,312.66,137649,2020-04-07 19:57:40
TXN_0051623,P2XMB8KZ,183.92,181018,2020-04-28 04:07:16
TXN_0088391,GMNHIE9E,331.68,44187,2020-04-25 09:37:16
TXN_0002263,DXWF6H38,54.62,89134,2020-01-17 05:05:36
TXN_0010567,7BXK1SR8,164.11,134528,2020-02-20T11:46:08+05:30
TXN_0021536,VSSCU5PW,237.62,102741,2020-01-12
TXN_0029083,PPOLXL0G,353.62,20436,2020-02-06 12:00:45
TXN_0023993,NFIZ0MQG,138.95,144058,2020-03-23T05:49:03Z
TXN_0089867,A65F44V1,340.2,220041,2020-06-18 20:59:55
TXN_0041278,V6N1QDKJ,332.89,65002,2020-02-23 05:24:23
TXN_0039776,V5TQH61X,150.72,244444,2020-03-09 22:22:35
TXN_0037990,2G24ABYQ,365.67,86965,2020-04-12 12:55:05
TXN_0025576,8PWN40E1,"116,52",20865,2020-01-22 06:23:56
TXN_0080881,JNZUIQ2T,365.19,304440,2020-02-07T01:41:45+05:30
TXN_0047397,LAYNDN5G,87.57,68555,2020-05-27 21:23:02
TXN_0001365,BK1ONAX0,134.72,213464,2019-12-29 07:57:57
TXN_0007128,BGWZZEOF,239.43,92285,2020-01-01 07:48:20
TXN_0095129,NYPU87H0,251.5,66187,1998-08-09 07:00:00
TXN_0066508,BED8WPTN,254.76,75682,2020-03-16 14:19:30
TXN_0001990,SDJHN8E6,45.7,35320,2019-12-18 17:32:58
TXN_0002187,3R0PY33D,227.81,69864,2019-12-25 14:29:53
TXN_0030115,IHMOBPEG,170.08,238454,2020-01-24 22:37:03
TXN_0069262,GYREX4XO,143.14,108433,2020-03-09 02:05:18
TXN_0052189,D0II93UY,350.56,165638,2020-07-02 19:01:29
TXN_0087848,CE05Z25W,154.01,229669,2020-04-29 13:31:09
TXN_0042592,1ENA4PDE,259.55,116986,2020-05-04 18:06:45
TXN_0049347,7DT6V9N3,365.08,162266,2020-01-24 19:14:30
TXN_0016936,EHW9RH3L,232.15,71295,2020-01-31 13:26:07
TXN_12345678,HY05Y5FN,129.49,366030,2020-09-17 23:53:56
TXN_0010197,COKQ6N9L,261.9,101475,2020-02-10 04:36:48
TXN_0001623,601KUO53,301.24,132158,1580711285000
TXN_0032362,L8VJ61TY,262.02,218315,2020-03-11 18:13:53
TXN_0025342,1077SCMO,139.42,283937,2020-04-02 04:13:51
TXN_0037418,DBD8S76Y,145.85,146691,2020-02-01 13:03:33
TXN_0013960,NXMKTO6J,226.99,187281,2020-01-26 03:48:50
TXN_0068520,2H97H7AJ,"48,33",263417,2020-03-15 16:50:36
TXN_0077946,0SWDUG5L,220.48,176326,2020-06-26 00:14:09
TXN_0076415,CLOL9MFN,273.24,257844,2020-01-31 13:15:26
TXN_0073021,QCCK3QTM,351.46,139420,2020-01-30 04:57:52
TXN_0057342,RV621WIS,245.55,286381,2020-01-28T20:36:31Z
TXN_0024298,EDOHVRJQ,380.39,123256,1576252925
TXN_0087051,8WSPF198,211.29,80910,2020-02-11 01:38:43
TXN_0007052,FT07X5IC,384.33,28826,2020-01-14 20:54:42
TXN_0061111,YY0YV8IY,171.67,51250,2020-01-13 10:50:25
TXN_0029179,ELGV3GUY,297.72,177180,2020-03-05 21:41:34
TXN_0093909,5TMWWRXF,41.16,145327,2020-12-16 00:44:22
TXN_0031001,ESWX4YEI,294.33,288988,2020-04-11 02:44:06
TXN_0030392,QJ8IK2C1,218.57,133911,1582011838
TXN_0047314,90Q5N5KX,122.75,255873,2020-02-22 22:44:31
TXN_0093592,WAYTOOLONGVIN,68.58,105074,2023-09-05 01:44:07
TXN_0096993,CUVFMH07,281.84,7131420,2020-06-26 18:38:00
TXN_0006625,WWWWWWWW,159.65,206505,2020-01-31 10:24:53
TXN_0059942,OIJSNIQ2,315.1,169215,2020-06-26 08:08:51
TXN_0021037,A3YYGDTW,93.61,109255,2020-02-11 16:40:33
TXN_0009245,5KZQC8CO,262.91,165808,2019-12-11 00:33:10
TXN_0047110,BGQLH67J,47.9,45288,2020-02-25 00:16:22
TXN_0006357,H4HMAI1U,330.48,34686,2020-02-14 04:34:13
TXN_0032980,CPY34QN5,56.09,294259,2020-02-02 15:27:51
TXN_0067225,JLXNT6HY,43.49,259050,2020-03-25 06:40:41
TXN_0025863,NT30S0V9,376.88,136422,2020-02-28 18:21:36
TXN_0031826,MC4VPRRS,297.27,205903,2020-02-05 21:23:52
TXN_0023864,GZFFAOEJ,"204,95",210457,2020-01-28 06:30:51
TXN_0033381,646P9743,362.91,150903,2020-02-05 12:44:13
TXN_0070483,8Y4LFRHM,362.92,267837,2020-05-12 04:51:22
TXN_0057308,0XGRWD02,"158,62",307350,2020-02-29 16:08:00
TXN_0067453,BQOUQ6TJ,338.48,84819,2020-03-04 03:31:06
TXN_0020308,2AJBJ19U,117.2,32693,2020-01-18 15:41:14
TXN_0016179,X5KOB45U,211.87,105328,2020-01-15 07:54:48
TXN_0062232,IP6C9NSJ,311.29,125744,2020-03-02 06:15:58
TXN_0034871,U1IWAAYR,30.95,157825,2020-01-14T17:54:32
TXN_0089795,MI3GLB04,351.19,192876,2020-05-10 00:05:22
TXN_0009759,GUHQUSI3,192.68,73429,2020-01-25 08:37:35
TXN_0065235,T2JA3JA2,255.84,205521,2020-03-06 15:53:24
TXN_0078596,Z0JKTJSW,304.26,175896,2020-03-28 20:47:31
TXN_0067534,5X0648NL,36.57,67107,2020-04-16 06:38:50
TXN_0027452,WABHB7ZH,252.37,246613,2020-03-09 22:29:05
TXN_0048266,2X4WB2AI,310.41,169155,2020-02-19 19:31:21
TXN_0080480,FG4N69CL,254.37,196136,1583914998000
TXN_0043543,T1110SAQ,36.0,42331,2020-02-01 17:10:40
TXN_0063293,TFDE1H1N,384.82,121745,2020-06-05 22:20:57
TXN_0075731,WM0KYD65,266.65,224222,2020-06-12 03:49:33
TXN_0074015,2C50B8Y5,267.0,251207,2020-02-11 00:17:58
TXN_0054962,IOFSP9BD,195.02,296383,2020-04-07 22:52:31
TXN_9211297,RR87IYOJ,140.86,137280,2022-07-05 21:34:16
TXN_0029441,6IXT4C78,265.36,149055,2020-01-22 07:31:48
TXN_0018513,XT4TS463,226.08,94068,2020-01-23 20:37:20
TXN_0095393,3NHKQHDL,104.54,120888,2032-10-04 07:00:00
TXN_0019279,06SYW2W8,142.03,282622,2020-01-28 11:23:05
TXN_0076630,VFV991AC,160.05,170980,2020-03-07 22:34:56
TXN_0097769,SKHZTGBI,53.79,250286,2020-05-16 11:21:25
TXN_0074821,YVWQJ8VV,109.33,259473,2020-05-02 21:21:39
TXN_0029753,ZUDM63FZ,40.18,159484,2020-02-23 01:10:56
TXN_0076884,LQS2I1BR,323.63,23513,2020-04-06 04:58:01
TXN_0061481,803G5DFR,120.52,117320,1580892494000
TXN_0072283,RAU7BWHZ,102.38,40699,2020-06-26 02:14:52
TXN_0070744,HOFPQBH0,351.22,89218,2020-03-29 22:22:04
TXN_0071646,XMALU6QG,104.43,20770,2020-01-18 18:10:14
TXN_0076532,3MIRB5RQ,357.29,295052,2020-01-27 22:54:51
TXN_0011172,XRU949P9,237.46,233991,2020-01-09 08:39:49
TXN_0052322,PJGFJC5Q,231.17,255454,2020-02-16 04:06:09
TXN_0073732,UHUKBR3P,216.66,212106,2020-03-20 22:48:14
TXN_0032591,BA0L2NZV,168.63,287001,2020-02-13 05:07:30
TXN_0089398,RRWWC0RA,249.21,114606,2020-06-08 22:55:22
TXN_0091464,KWIYL1CF,"147,38",158066,2020-04-01 03:34:03
TXN_0067321,YZN9RHVH,384.16,119236,2020-03-06 09:47:57
TXN_0066529,CFB5BPM9,100.43,25506,2020-03-18 05:03:55
TXN_0015048,OZODIL01,81.33,250266,2019-12-26 06:29:16
TXN_0071393,HGS59YMZ,174.96,130949,2020-02-29 11:30:15
TXN_0070735,8XO9UKE2,183.22,126209,2020-05-05 16:01:42
TXN_0080328,Y0RCNJ6B,371.74,54810,2020-03-25 08:28:32
TXN_0030959,E9OE9419,257.65,254941,2020-01-10 15:38:09
TXN_0035765,2AJBJ19U,170.79,33473,2020-02-05 23:50:26
TXN_0072738,VC7O45EJ,150.08,238577,2020-04-11 13:26:49
TXN_0042965,QBIR7PIZ,221.51,216338,2020-04-08 13:40:37
TXN_0028989,1RIZK7C5,182.21,271238,2020-01-22 18:14:12
TXN_0037590,E3DLG7AP,115.01,137849,2020-05-16 23:41:37
TXN_0051764,QMHHOPYB,64.75,168724,2020-07-04 08:11:56
TXN_0083147,I9H0DXHO,138.57,238893,2020-05-29 18:48:54
TXN_0058838,MAYNQPOU,160.12,210331,2020-03-03 01:31:23
TXN_0001822,S6JBVIMZ,292.02,83573,2020-02-04 03:46:25
TXN_0093779,TOOSHRT,66.55,436820,2021-01-19 17:50:46
TXN_0060206,MWWL91NR,302.89,73979,2020-03-10 13:44:08
TXN_0035541,9Q7NFVB3,338.1,154197,2020-02-28 21:06:36
TXN_0008400,KP8IXASG,128.48,178867,2020-01-31 13:17:54
TXN_0086206,B9K5FG1I,"257,81",158201,2020-05-11 23:43:11
TXN_0081609,57C34FZ9,169.27,137727,2020-03-17 15:49:36
TXN_0013980,ZF3R5TJ4,369.57,152613,2020-02-04T12:19:40+05:30
TXN_0072458,Q0MJKKEG,156.44,23686,2020-04-23 07:15:28
TXN_0052082,FPSQ7XLW,206.59,103013,2020-03-29 19:15:29
TXN_0081157,78NRXVOB,391.2,117178,2020-05-25 18:25:49
TXN_0006901,N8FN708F,97.71,25228,2019-12-16 04:42:18
TXN_0032623,B7XKXAY7,101.26,83055,2020-03-25 07:02:46
TXN_0062276,SG6BYHAD,388.59,185366,2020-03-14 01:19:14
TXN_0079805,BRV4CKRN,297.16,162311,2020-04-16 05:15:37
TXN_0005826,E0ZKKSSC,198.61,114532,2020-01-05 16:34:56
TXN_0026351,904HT2LS,122.2,52609,2020-02-15T02:42:36+05:30
TXN_0082758,LBFJ06DS,358.2,84372,2020-07-08 05:32:09
TXN_9712843,VNAK3QZD,299.13,13319,2025-10-31 06:48:58
TXN_0041332,RBPH3OAS,"236,93",32973,2020-04-22 05:22:30
TXN_0003856,I44IVNDR,188.89,177050,2020-01-13 08:15:26
TXN_0045677,S6FG8YSU,87.36,73330,2020-04-04 07:49:34
TXN_0044741,0G9B3GP3,198.97,122574,2020-03-19 14:50:35
TXN_0093327,N/A,222.04,68019,2025-03-25 14:00:23
TXN_0013427,2RB2I18A,"309,41",108979,2020-01-09 15:32:37
TXN_0073194,ES995WVB,167.13,224561,2020-02-19 10:31:37
TXN_0055804,VT1RK7F6,46.26,31781,2020-02-29 13:54:35
TXN_0008515,DVLZN3X1,92.37,167727,2020-01-05T08:10:53+05:30
TXN_0089463,AQBI4FO7,65.81,210149,2020-03-28 07:09:15
TXN_0091910,1KP2GVPG,329.42,265075,2020-07-18 02:29:29
TXN_0040095,GUTJFICL,183.71,294926,2020-02-16
TXN_0096473,I0X7PRIZ,136.03,-6532,2020-02-17 11:42:30
TXN_0084366,LWEHFGIV,380.21,164518,2020-03-25 14:21:51
TXN_0016714,6D97OIE0,"241,15",73757,2019-12-29 17:12:53
TXN_0012526,TLB37ZOQ,90.66,185237,2019-12-20 00:22:10
TXN_0085891,VS01WXPX,216.47,105342,2020-06-06 22:42:49
TXN_0064808,Y9KFTQEE,367.59,292415,2020-04-22 19:54:29
TXN_0060830,G8KJS7BB,236.95,207541,2020-04-07 14:32:47
TXN_0001504,P5EI7K8E,118.3,214549,2020-02-13 02:19:52
TXN_0034791,AWNYTK1Z,288.42,232410,1579798346
TXN_0068436,QT3WVEDN,269.74,32718,2020-04-07 02:47:26
TXN_0055988,GUU4E0GA,282.37,217817,2020-03-28 23:03:10
TXN_0080388,VT8MHFCO,139.1,197778,2020-03-13 03:43:14
TXN_0086667,S2LH456L,"40,71",277002,2020-04-06 05:36:20
TXN_0096645,FXZICUV5,138.17,-2833,2024-07-20 13:20:51
TXN_0036430,USWIY7K6,185.46,188454,2020-02-21 23:31:58
TXN_0020757,Q5P52DWH,350.03,243790,2020-01-02 03:42:13
TXN_0008336,ZM1PSXN3,"359,87",175673,2020-01-04 09:55:58
TXN_0062170,568HJGWB,241.04,27037,2020-01-06 04:22:06
TXN_0051407,8FFOYWWA,238.89,247680,2020-04-14 03:56:53
TXN_0057893,SK2MLFDT,76.07,74310,2020-03-09 07:56:44
TXN_0077047,HM215YJX,88.52,114460,2020-10-13 02:00:45
TXN_0022255,0FAKABYI,389.08,28458,2020-02-07 21:15:15
TXN_0026661,3X27UCAQ,179.07,161078,2020-03-10 10:51:57
TXN_0082252,4JPDT12S,389.86,293668,2020-02-03 06:20:33
TXN_0002665,JAL1TPNS,217.38,84845,2020-01-13 15:44:48
TXN_0091344,GF6UMKKD,293.46,148694,2020-12-03 18:41:24
TXN_0093687,R1,201.04,52447,2022-11-30 12:13:27
TXN_0085303,IMEOFFC5,252.68,166487,2020-06-13 08:57:24
TXN_9439551,O0ZBO70B,217.36,162387,2025-10-26 11:01:41
TXN_0081953,57PR7PBB,49.77,173296,2020-04-15 09:01:26
TXN_0065387,U7S0KDY8,95.16,299513,2020-03-17 08:23:02
TXN_0017602,6NZXZA7U,227.06,37050,2020-01-15 11:11:47
TXN_0093274,,145.08,412775,2021-10-25 04:54:26
TXN_0057175,KJ49YQMI,221.35,99084,2020-01-25 01:58:39
TXN_0055606,4QEQI27X,133.47,266471,2020-03-02 16:52:08
TXN_0057775,FSN08S02,271.91,90549,2020-05-25 03:39:44
TXN_0024842,4NT4N8YN,399.58,258636,2020-01-18 14:41:06
TXN_0012879,NXK71B1Q,197.24,51453,2020-04-22 00:21:52
TXN_0027245,W0U5NQWL,54.65,212023,2020-01-15 17:09:41
TXN_0089213,PDLD71MM,"291,26",52772,2020-05-06 17:05:09
TXN_0095801,GQ1RN103,-23.47,308670,2023-11-06 03:27:56
TXN_0052605,S6764CAQ,119.25,239292,2020-04-19 09:44:51
TXN_0038759,SDCJMO3O,394.43,110313,2020-05-29 10:02:25
TXN_0076651,UB9S5QR0,339.33,119861,2020-06-05 22:38:27
TXN_0032712,0305OUL9,125.72,100264,2020-02-19 13:30:28
TXN_0069615,UQHR4P2H,90.9,27304,2020-05-31 14:15:28
TXN_0067601,5GHAJ6PF,178.51,130582,2020-05-01 00:46:50
TXN_0030737,3VWRV5NI,66.42,252239,2020-03-06 04:23:11
TXN_0014930,CZEOL2NB,277.14,141760,2020-01-09 11:28:54
TXN_0017415,FI23N7ZL,55.4,175000,2020-02-07 10:46:34
TXN_0067145,0ORVXBPR,317.74,103904,2020-05-07 14:02:35
TXN_0011981,LM8E49IT,319.44,103916,2020-01-24 08:10:46
TXN_0078881,P8HKAZQL,369.97,37594,2020-05-15 12:54:09
TXN_0029930,3CQ1DQ92,159.63,290161,2020-02-03 11:06:35
TXN_0074177,DFH9Z3FB,96.39,185303,2020-02-10 14:28:36
TXN_0008408,H7M35IXO,292.23,194225,2020-01-12 10:47:45
TXN_0094654,ZKE2OJB5,42.75,143546,15-04-2024
TXN_0084844,Z48EGP15,129.68,291539,2020-03-23
TXN_0076373,HYVJWDXQ,345.59,248952,2020-03-24 17:59:11
TXN_0042611,JT6GTLPR,218.92,203856,2020-02-18 19:29:22
TXN_0045149,XQHMQXDK,376.37,81476,2020-03-27 04:36:00
TXN_0005515,V5N4VSG4,"368,38",44466,2020-01-14 16:04:22
TXN_0035312,RH49T7PF,"266,43",251421,2020-04-21 18:13:58
TXN_0019111,0ZKY5UN7,53.98,278621,2020-03-18 03:22:34
TXN_0036351,FL2MOXQ9,293.6,76645,2020-01-15 23:21:19
TXN_0020962,6I7J840L,46.63,297955,1579485983
TXN_0096978,G2TFFRVC,246.24,2072707,2024-04-10 04:48:38
TXN_0042236,70Y6ISX4,160.75,162629,2020-01-24 06:53:46
TXN_0022430,D86DUDUY,35.11,57793,2020-01-15 23:54:09
TXN_0000192,6B5O6UKZ,104.79,189403,2019-12-19 13:21:44
TXN_0049547,0KXXKXNO,224.8,118181,2020-03-17 06:22:18
TXN_0062471,W3YL0RGH,"323,54",225060,2020-07-06 17:01:57
TXN_0081342,MCO075RE,108.97,211640,2020-07-11 15:17:11
TXN_0077159,58UFKGGK,376.36,106011,2020-03-02 15:33:28
TXN_0023870,JF66VD7W,208.02,211600,2020-02-16 12:09:12
TXN_0079055,UW6ZDZDB,269.44,256661,2020-05-26 22:35:35
TXN_0045038,D1UVI5Z2,"155,1",96451,2020-01-31 04:44:36
TXN_0027606,SJOUEECO,367.53,93276,2020-02-03 01:37:55
TXN_0095280,GYREX4XO,85.04,207564,2030-07-23 07:00:00
TXN_0053312,WJ0TPAC5,215.08,108223,2020-06-17 13:38:17
TXN_0051160,QUNF57VH,272.83,270525,2020-03-05 19:14:33
TXN_0035623,HQM0JMRZ,133.07,211482,2020-04-12 12:36:58
TXN_0081213,SJRQVV0U,389.93,307719,2020-04-14 21:05:41
TXN_0043196,1R0KF6VH,"295,54",133688,2020-02-07 13:56:47
TXN_0044230,RMOOCXK5,133.43,43435,2020-01-26 12:42:53
TXN_0084375,GJEUHO6A,33.99,238838,2020-06-24 04:24:33
TXN_0081155,LO8YVZXA,137.3,72932,2020-04-13 02:28:54
TXN_0062713,1RIZK7C5,176.6,277002,2020-04-04 15:45:06
TXN_0058585,V23PP9J5,301.63,198593,2020-06-07 01:48:57
TXN_0023669,4RVQCX8M,134.95,270688,2020-02-15 09:10:06
TXN_0012612,YU50MNM8,112.89,105131,2020-01-26T00:58:13
TXN_0090515,6KJTIZD0,179.28,48972,2020-04-30 06:42:14
TXN_0085363,XEHTTUWX,93.83,284670,2020-03-08 09:05:48
TXN_0041990,Q40ZB00Y,247.88,71061,2020-01-18 18:05:13
TXN_0050121,EJ1OLMEI,358.98,213396,2020-02-16 06:56:58
TXN_0079333,175DU23J,282.75,241168,2020-03-16 20:51:49
TXN_0002005,SVKKUC8A,72.53,252051,2020-01-14 02:40:11
TXN_0006688,4Y2MGBNC,367.41,104922,2020-03-09 08:24:35
TXN_0008541,D7WUN6CA,197.43,284136,2020-01-21 04:50:00
TXN_0090261,HBVJSFMW,274.42,68872,2020-08-06 18:50:59
TXN_0090627,SUIHWRX7,369.95,161301,2020-05-22 11:54:30
TXN_0010472,0W38XOWC,232.2,80684,2020-02-12 11:17:54
TXN_0024137,YSPTHOVV,352.36,34811,2020-01-02 02:44:56
TXN_0039282,IZN078IK,39.41,33731,2019-12-23 20:26:17
TXN_0028213,5HRBP00A,389.79,161988,2020-03-18 21:57:51
TXN_0013316,TVFH7B0A,33.32,39985,2020-02-23 14:12:00
TXN_0020086,KJCO6MY4,379.56,285803,2020-01-07 07:36:30
TXN_0072164,B0E176MQ,102.55,266371,2019-12-21 07:30:51
TXN_0090278,Y6QXDSGV,386.14,103054,2020-02-22 11:25:00
TXN_0053150,T2TC8YBO,161.54,119199,2019-12-25 11:22:38
TXN_0049014,T2EE5RZF,221.68,227424,2020-04-24 13:09:11
TXN_0022902,ACUVEOJR,46.82,110644,2020-01-22 15:59:56
TXN_0002675,SDJHN8E6,323.38,36596,2020-01-09 01:08:08
TXN_0085720,KS02W22E,353.12,139221,2020-05-12T11:35:09
TXN_0062058,S6FG8YSU,61.09,74132,2020-04-30 14:23:13
TXN_0010492,IMR25I7A,359.29,215790,2020-01-02 05:48:29
TXN_0034772,Y79LP5SK,330.5,49692,2020-02-14 01:17:21
TXN_0093733,ABCDEFGHI,323.95,110576,2023-07-24 19:41:48
TXN_0049574,VNB2SR47,191.41,137078,2020-03-01 08:46:15
TXN_0037406,0SW7EXOL,121.59,206361,2020-03-02 07:00:47
TXN_0093385,N/A,65.73,132115,2023-09-20 20:37:42
TXN_0078284,XWCRROEG,195.07,167450,2020-03-22 06:47:50
TXN_0061397,1CVMV4FR,315.29,38595,2020-03-07 21:18:15
TXN_0084855,NZKF3IKN,"389,17",127562,2020-05-20 12:54:31
TXN_0062934,GASBCGOZ,56.54,193809,2020-03-01 08:33:23
TXN_0071107,CK19AD82,146.84,36761,2020-06-07T06:25:53Z
TXN_0061210,AS5WDEHH,305.8,43814,2020-06-06 07:54:38
TXN_0056757,5X2E8NC9,"342,76",276296,2020-03-21 03:57:22
TXN_0026271,8D8JYPAK,208.96,61397,2020-01-04 09:20:01
TXN_0090196,TD85CA42,345.77,29134,2020-04-22 20:52:53
TXN_0000452,M6JN8F34,345.96,140771,2020-01-06 01:18:39
TXN_0077228,S710NUSG,345.83,35548,2020-05-14 03:16:14
TXN_0060301,PP7R93FE,48.26,284013,2020-07-06 04:32:28
TXN_0031080,M4R8MYYA,317.82,220531,2020-02-12 01:20:21
TXN_0045497,CY2XBVG4,196.29,280547,2020-03-14 06:20:30
TXN_0073671,EFTP2T21,106.74,23919,2020-03-27 12:04:55
TXN_0044816,ENACMRNM,271.85,202902,2020-01-06 19:19:28
TXN_0004294,JTKBRFX8,97.55,261382,2019-12-04 09:19:57
TXN_0039833,MG5M9J76,152.79,217374,2020-01-21 20:57:52
